"id","active","ano_id/id","marca_id/id","modelo_id/id","name","motor_productos/id","tipo_id/id"
"__export__.catalogo_motor_vehiculo_4117","True","__export__.catalogo_ano_vehiculo_3736","__export__.catalogo_marca_vehiculo_611","__export__.catalogo_modelo_vehiculo_1698","1.4 Y 1.6 LTS, INY.","__export__.product_template_16735,__export__.product_template_16758,__export__.product_template_9443,__export__.product_template_9189,__export__.product_template_8258,__export__.product_template_9191,__export__.product_template_33426,__export__.product_template_11110,__export__.product_template_10975","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4375","True","__export__.catalogo_ano_vehiculo_3962","__export__.catalogo_marca_vehiculo_600","__export__.catalogo_modelo_vehiculo_1824","1.5LTS","__export__.product_template_9326,__export__.product_template_27313,__export__.product_template_9240,__export__.product_template_24620,__export__.product_template_10857,__export__.product_template_10950","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4207","True","__export__.catalogo_ano_vehiculo_3813","__export__.catalogo_marca_vehiculo_618","__export__.catalogo_modelo_vehiculo_1728","1.5 LTS","__export__.product_template_16879,__export__.product_template_11648,__export__.product_template_9367,__export__.product_template_24618","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4798","True","__export__.catalogo_ano_vehiculo_4339","__export__.catalogo_marca_vehiculo_885","__export__.catalogo_modelo_vehiculo_2055","1.5 LTS GASOLINA","__export__.product_template_34115,__export__.product_template_24622","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4537","True","__export__.catalogo_ano_vehiculo_4071","__export__.catalogo_marca_vehiculo_600","__export__.catalogo_modelo_vehiculo_1824","1.5 LTS. SKYACTIV","__export__.product_template_16807,__export__.product_template_9326,__export__.product_template_24620","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_2413","True","__export__.catalogo_ano_vehiculo_2493","__export__.catalogo_marca_vehiculo_716","__export__.catalogo_modelo_vehiculo_1255","15ROZ81","__export__.product_template_8728,__export__.product_template_9339,__export__.product_template_9641,__export__.product_template_9783,__export__.product_template_24242,__export__.product_template_8044,__export__.product_template_8050,__export__.product_template_27490,__export__.product_template_27779,__export__.product_template_10136,__export__.product_template_8023","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4432","True","__export__.catalogo_ano_vehiculo_3995","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_571","1600 C.C. F.I.","__export__.product_template_16930,__export__.product_template_11918,__export__.product_template_27664","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4433","True","__export__.catalogo_ano_vehiculo_3996","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_571","1600 C.C. F.I. MEXICO","__export__.product_template_33431,__export__.product_template_8024,__export__.product_template_9813,__export__.product_template_16930,__export__.product_template_11918,__export__.product_template_27664","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1492","True","__export__.catalogo_ano_vehiculo_573","__export__.catalogo_marca_vehiculo_623","__export__.catalogo_modelo_vehiculo_584","1.6 1.8L 4 CIL INY.","__export__.product_template_11234,__export__.product_template_9341","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4353","True","__export__.catalogo_ano_vehiculo_3939","__export__.catalogo_marca_vehiculo_879","__export__.catalogo_modelo_vehiculo_1809","1690 CC","__export__.product_template_9470","__export__.catalogo_tipo_vehiculo_12"
"__export__.catalogo_motor_vehiculo_4180","True","__export__.catalogo_ano_vehiculo_3793","__export__.catalogo_marca_vehiculo_609","__export__.catalogo_modelo_vehiculo_1716","1.6L - 1.8L 16V","__export__.product_template_16750,__export__.product_template_9327,__export__.product_template_24616,__export__.product_template_33438","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_508","True","__export__.catalogo_ano_vehiculo_537","__export__.catalogo_marca_vehiculo_631","__export__.catalogo_modelo_vehiculo_568","1,6L 4 CIL. INY","__export__.product_template_11635,__export__.product_template_10875,__export__.product_template_8055,__export__.product_template_11130","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4539","True","__export__.catalogo_ano_vehiculo_4072","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_1896","1.6 Lts","__export__.product_template_9377,__export__.product_template_10911,__export__.product_template_16901,__export__.product_template_24235,__export__.product_template_16792,__export__.product_template_27638,__export__.product_template_33427,__export__.product_template_8028,__export__.product_template_33342","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_488","True","__export__.catalogo_ano_vehiculo_515","__export__.catalogo_marca_vehiculo_623","__export__.catalogo_modelo_vehiculo_584","1.6 LTS","__export__.product_template_9351,__export__.product_template_10895,__export__.product_template_28232","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4584","True","__export__.catalogo_ano_vehiculo_4113","__export__.catalogo_marca_vehiculo_626","__export__.catalogo_modelo_vehiculo_1920","1.6 LTS","__export__.product_template_9443,__export__.product_template_10886,__export__.product_template_16749,__export__.product_template_33426","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4585","True","__export__.catalogo_ano_vehiculo_4114","__export__.catalogo_marca_vehiculo_626","__export__.catalogo_modelo_vehiculo_1921","1.6 LTS","__export__.product_template_9443,__export__.product_template_9218,__export__.product_template_33426,__export__.product_template_16960,__export__.product_template_34430","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4472","True","__export__.catalogo_ano_vehiculo_4025","__export__.catalogo_marca_vehiculo_635","__export__.catalogo_modelo_vehiculo_1870","1.6 LTS","__export__.product_template_11648,__export__.product_template_9367,__export__.product_template_24618,__export__.product_template_12011","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4569","True","__export__.catalogo_ano_vehiculo_4087","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1812","1.6 LTS","__export__.product_template_17044,__export__.product_template_12055,__export__.product_template_24628,__export__.product_template_24623,__export__.product_template_33408","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4641","True","__export__.catalogo_ano_vehiculo_4166","__export__.catalogo_marca_vehiculo_609","__export__.catalogo_modelo_vehiculo_456","1.6 LTS","__export__.product_template_16739,__export__.product_template_24616,__export__.product_template_9327,__export__.product_template_9197,__export__.product_template_10842","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4350","True","__export__.catalogo_ano_vehiculo_3936","__export__.catalogo_marca_vehiculo_623","__export__.catalogo_modelo_vehiculo_1806","1.6 LTS","__export__.product_template_10895,__export__.product_template_28232","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4550","True","__export__.catalogo_ano_vehiculo_4083","__export__.catalogo_marca_vehiculo_626","__export__.catalogo_modelo_vehiculo_1904","1.6 LTS","__export__.product_template_9443,__export__.product_template_9171,__export__.product_template_11147,__export__.product_template_33426,__export__.product_template_27327","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_388","True","__export__.catalogo_ano_vehiculo_3091","__export__.catalogo_marca_vehiculo_609","__export__.catalogo_modelo_vehiculo_505","1.6 LTS 16V","__export__.product_template_17045,__export__.product_template_9327,__export__.product_template_24616,__export__.product_template_27502,__export__.product_template_17012,__export__.product_template_11610","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4587","True","__export__.catalogo_ano_vehiculo_4116","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1923","1.6 LTS 16V","__export__.product_template_17044,__export__.product_template_12055,__export__.product_template_24628,__export__.product_template_24623,__export__.product_template_33408","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4588","True","__export__.catalogo_ano_vehiculo_4117","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1873","1.6 LTS 16V","__export__.product_template_17044,__export__.product_template_12055,__export__.product_template_24628,__export__.product_template_24623,__export__.product_template_33408","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_387","True","__export__.catalogo_ano_vehiculo_403","__export__.catalogo_marca_vehiculo_609","__export__.catalogo_modelo_vehiculo_1825","1.6 LTS 16V","__export__.product_template_17045,__export__.product_template_9327,__export__.product_template_24616,__export__.product_template_27502,__export__.product_template_11610,__export__.product_template_17012","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4716","True","__export__.catalogo_ano_vehiculo_4250","__export__.catalogo_marca_vehiculo_611","__export__.catalogo_modelo_vehiculo_1999","1.6 LTS. 16V GASOLINA","__export__.product_template_9443,__export__.product_template_33426","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4355","True","__export__.catalogo_ano_vehiculo_3956","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1812","1.6 LTS 4X2","__export__.product_template_12055,__export__.product_template_24628,__export__.product_template_24623,__export__.product_template_33408","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4858","True","__export__.catalogo_ano_vehiculo_4398","__export__.catalogo_marca_vehiculo_609","__export__.catalogo_modelo_vehiculo_2091","1.6 LTS GASOLINA","__export__.product_template_34041,__export__.product_template_9326,__export__.product_template_34440","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4682","True","__export__.catalogo_ano_vehiculo_4212","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1609","1.6 LTS GASOLINA","__export__.product_template_27299,__export__.product_template_27548,__export__.product_template_17039,__export__.product_template_24623,__export__.product_template_24494,__export__.product_template_34062","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4711","True","__export__.catalogo_ano_vehiculo_4245","__export__.catalogo_marca_vehiculo_609","__export__.catalogo_modelo_vehiculo_1996","1.6 LTS. GASOLINA","__export__.product_template_24620,__export__.product_template_24494,__export__.product_template_34062,__export__.product_template_34440","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4615","True","__export__.catalogo_ano_vehiculo_4078","__export__.catalogo_marca_vehiculo_635","__export__.catalogo_modelo_vehiculo_859","1.6 LTS. GASOLINA","__export__.product_template_16739,__export__.product_template_10842","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4594","True","__export__.catalogo_ano_vehiculo_970","__export__.catalogo_marca_vehiculo_611","__export__.catalogo_modelo_vehiculo_1925","1.6 LTS GDI","__export__.product_template_9443,__export__.product_template_9218,__export__.product_template_11147,__export__.product_template_33426,__export__.product_template_16960,__export__.product_template_34430,__export__.product_template_27327","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4744","True","__export__.catalogo_ano_vehiculo_4286","__export__.catalogo_marca_vehiculo_626","__export__.catalogo_modelo_vehiculo_2025","1.6 LTS HIBRIDO","__export__.product_template_9443","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4697","True","__export__.catalogo_ano_vehiculo_4229","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1923","1.6 LTS SCE 16V","__export__.product_template_24494,__export__.product_template_27592,__export__.product_template_9326,__export__.product_template_34062","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4696","True","__export__.catalogo_ano_vehiculo_4228","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1873","1.6 LTS. SCE 16V","__export__.product_template_24494,__export__.product_template_9326,__export__.product_template_24620,__export__.product_template_34062","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4566","True","__export__.catalogo_ano_vehiculo_4096","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_1604","1.6 TURBO Y 2.0 LTS. ECOBOST","__export__.product_template_34647,__export__.product_template_27547,__export__.product_template_23982,__export__.product_template_16943","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_522","True","__export__.catalogo_ano_vehiculo_549","__export__.catalogo_marca_vehiculo_612","__export__.catalogo_modelo_vehiculo_575","16V 1.5 LTS","__export__.product_template_11156,__export__.product_template_9327,__export__.product_template_24616,__export__.product_template_11113","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4492","True","__export__.catalogo_ano_vehiculo_4034","__export__.catalogo_marca_vehiculo_611","__export__.catalogo_modelo_vehiculo_1805","1.6 Y 1.8 LTS.","__export__.product_template_9443,__export__.product_template_9171,__export__.product_template_11147,__export__.product_template_33426,__export__.product_template_27327","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4551","True","__export__.catalogo_ano_vehiculo_4084","__export__.catalogo_marca_vehiculo_626","__export__.catalogo_modelo_vehiculo_1905","1.6 Y 2.0 LTS","__export__.product_template_16956,__export__.product_template_9443,__export__.product_template_11147,__export__.product_template_33426,__export__.product_template_27327","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_608","True","__export__.catalogo_ano_vehiculo_637","__export__.catalogo_marca_vehiculo_627","__export__.catalogo_modelo_vehiculo_1893","1.6 Y 2.0 LTS 16V","__export__.product_template_16819,__export__.product_template_16741,__export__.product_template_12055,__export__.product_template_24623,__export__.product_template_9175,__export__.product_template_10867,__export__.product_template_33408","__export__.catalogo_tipo_vehiculo_9"
