Unnamed: 0,Template,Linea,Cuenta,Referencia,Producto,Variante,Clase,Bodega,Cantidad
14270,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD9 / Entrada,12.0
14271,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD9 / Existencias,2.0
14272,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD8 / Existencias,3.0
14273,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Physical Locations / BD3 / Existencias,2.0
14274,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD1 / Existencias,301.0
14275,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD7 / Existencias,10.0
14276,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD6 / Existencias,14.0
14277,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Physical Locations / BD5 / Existencias,22.0
14278,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD4 / Existencias,3.0
14279,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD12 / Existencias,5.0
14280,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD7 / Existencias,5.0
14281,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD8 / Existencias,4.0
14282,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD5 / Entrada,4.0
14283,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD11 / Existencias,15.0
14284,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD6 / Existencias,7.0
14285,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Physical Locations / BD5 / Existencias,2.0
14286,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Physical Locations / BD3 / Existencias,11.0
14287,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Physical Locations / BD2 / Existencias,4.0
14288,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD1 / Existencias,694.0
14289,34325,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00738189,GS738 FILTRO ACEITE - JAC,189 GS738,C,Ubicaciones físicas / BD9 / Existencias,22.0
14290,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD41 / Existencias,4.0
14291,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD9 / Entrada,2.0
14292,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Physical Locations / BD2 / Existencias,2.0
14293,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD9 / Existencias,5.0
14294,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD1 / Existencias,41.0
14295,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD4 / Existencias,2.0
14296,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Physical Locations / BD3 / Existencias,12.0
14297,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD4 / Entrada,1.0
14298,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Physical Locations / BD5 / Existencias,1.0
14299,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD6 / Existencias,19.0
14300,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD7 / Existencias,15.0
14301,34326,Autoparts Enfriamiento Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DWS00303189,GS303 FILTRO SISTEMA DE ENFRIAMIENTO - CUMMINS - IHC - KENWORTH,189 GS303,C,Ubicaciones físicas / BD8 / Existencias,8.0
14302,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD6 / Existencias,22.0
14303,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD11 / Existencias,2.0
14304,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Physical Locations / BD5 / Existencias,8.0
14305,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD4 / Existencias,9.0
14306,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Physical Locations / BD3 / Existencias,10.0
14307,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Physical Locations / BD2 / Existencias,1.0
14308,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD1 / Existencias,12.0
14309,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD7 / Existencias,9.0
14310,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD8 / Existencias,2.0
14311,34327,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00740189,GS740 FILTRO COMBUSTIBLE - HINO,189 GS740,C,Ubicaciones físicas / BD9 / Entrada,1.0
14312,34328,Baldwin Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BCS00747125,GS747 FILTRO COMBUSTIBLE SEPARADOR - CASE - NEW HOLLAND,125 BF46069,C,Ubicaciones físicas / BD9 / Existencias,3.0
14313,34328,Baldwin Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BCS00747125,GS747 FILTRO COMBUSTIBLE SEPARADOR - CASE - NEW HOLLAND,125 BF46069,C,Ubicaciones físicas / BD4 / Existencias,1.0
14314,34335,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00212020,DAC212 FILTRO AIRE CABINA - KENWORTH - PETERBILT,020 DAC212,C,Physical Locations / BD3 / Existencias,6.0
14315,34335,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00212020,DAC212 FILTRO AIRE CABINA - KENWORTH - PETERBILT,020 DAC212,C,Physical Locations / BD5 / Existencias,2.0
14316,34335,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00212020,DAC212 FILTRO AIRE CABINA - KENWORTH - PETERBILT,020 DAC212,C,Ubicaciones físicas / BD11 / Existencias,3.0
14317,34335,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00212020,DAC212 FILTRO AIRE CABINA - KENWORTH - PETERBILT,020 DAC212,C,Ubicaciones físicas / BD1 / Existencias,41.0
14318,34335,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00212020,DAC212 FILTRO AIRE CABINA - KENWORTH - PETERBILT,020 DAC212,C,Ubicaciones físicas / BD7 / Existencias,9.0
14319,34335,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00212020,DAC212 FILTRO AIRE CABINA - KENWORTH - PETERBILT,020 DAC212,C,Physical Locations / BD2 / Existencias,1.0
14320,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Ubicaciones físicas / BD9 / Existencias,4.0
14321,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Ubicaciones físicas / BD11 / Existencias,15.0
14322,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Physical Locations / BD3 / Existencias,2.0
14323,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Physical Locations / BD2 / Existencias,7.0
14324,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Ubicaciones físicas / BD6 / Existencias,1.0
14325,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Ubicaciones físicas / BD1 / Existencias,2.0
14326,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Ubicaciones físicas / BD8 / Existencias,3.0
14327,34336,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00213020,DAC213 FILTRO AIRE CABINA - VOLKSWAGEN CONSTELATION,020 DAC213,C,Physical Locations / BD5 / Existencias,2.0
14328,34337,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00748125,GS748 FILTRO HIDRAULICO - KUBOTA,125 BT8902,C,Ubicaciones físicas / BD1 / Existencias,1.0
14329,34337,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00748125,GS748 FILTRO HIDRAULICO - KUBOTA,125 BT8902,C,Ubicaciones físicas / BD4 / Existencias,1.0
14330,34338,Baldwin Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BCS00749125,GS749 FILTRO COMBUSTIBLE SEPARADOR - NEW HOLLAND - ,125 BF7921,C,Ubicaciones físicas / BD9 / Existencias,17.0
14331,34338,Baldwin Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BCS00749125,GS749 FILTRO COMBUSTIBLE SEPARADOR - NEW HOLLAND - ,125 BF7921,C,Ubicaciones físicas / BD1 / Existencias,29.0
14332,34338,Baldwin Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BCS00749125,GS749 FILTRO COMBUSTIBLE SEPARADOR - NEW HOLLAND - ,125 BF7921,C,Ubicaciones físicas / BD6 / Existencias,3.0
14333,34339,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00750125,GS750 FILTRO HIDRAULICO - ATLAS COPCO,125 BT40029,C,Ubicaciones físicas / BD6 / Existencias,1.0
14334,34339,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00750125,GS750 FILTRO HIDRAULICO - ATLAS COPCO,125 BT40029,C,Physical Locations / BD3 / Existencias,2.0
14335,34340,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE01012125,G1012 FILTRO ACEITE - INTERNATIONAL - LEYLAND - LISTER,125 P174,C,Ubicaciones físicas / BD9 / Existencias,4.0
14336,34340,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE01012125,G1012 FILTRO ACEITE - INTERNATIONAL - LEYLAND - LISTER,125 P174,C,Ubicaciones físicas / BD8 / Existencias,1.0
14337,34340,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE01012125,G1012 FILTRO ACEITE - INTERNATIONAL - LEYLAND - LISTER,125 P174,C,Ubicaciones físicas / BD1 / Existencias,1.0
14338,34341,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAE01148125,GA1148 FILTRO AIRE - CHRYSLER - VOLKSWAGEN,125 PA2101A,C,Ubicaciones físicas / BD1 / Existencias,2.0
14339,34341,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAE01148125,GA1148 FILTRO AIRE - CHRYSLER - VOLKSWAGEN,125 PA2101A,C,Physical Locations / BD5 / Existencias,2.0
14340,34342,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00214125,DAC214 FILTRO AIRE CABINA - JOHN DEERE,125 PA2352,C,Ubicaciones físicas / BD9 / Existencias,1.0
14341,34343,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00215125,DAC215 FILTRO AIRE CABINA - JOHN DEERE,125 PA2706,C,Ubicaciones físicas / BD9 / Entrada,1.0
14342,34343,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00215125,DAC215 FILTRO AIRE CABINA - JOHN DEERE,125 PA2706,C,Ubicaciones físicas / BD1 / Existencias,7.0
14343,34343,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00215125,DAC215 FILTRO AIRE CABINA - JOHN DEERE,125 PA2706,C,Ubicaciones físicas / BD9 / Existencias,2.0
14344,34344,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00216125,DAC216 FILTRO AIRE CABINA - JOHN DEERE - CATERPILLAR,125 PA2752,C,Ubicaciones físicas / BD1 / Existencias,4.0
14345,34345,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00217125,DAC217 FILTRO AIRE CABINA - JOHN DEERE,125 PA30117,C,Ubicaciones físicas / BD1 / Existencias,4.0
14346,34346,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00218125,DAC218 FILTRO AIRE CABINA- ATLAS COPCO,125 PA30253,C,Ubicaciones físicas / BD1 / Existencias,2.0
14347,34347,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00219125,DAC219 FILTRO AIRE CABINA - CATERPILLAR,125 PA30270,C,Ubicaciones físicas / BD1 / Existencias,1.0
14348,34347,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00219125,DAC219 FILTRO AIRE CABINA - CATERPILLAR,125 PA30270,C,Physical Locations / BD2 / Existencias,2.0
14349,34348,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00220125,DAC220 FILTRO AIRE CABINA - JOHN DEERE,125 PA3900,C,Ubicaciones físicas / BD1 / Existencias,5.0
14350,34349,Baldwin Aire Elemento Axial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAE09074125,DA9074 FILTRO AIRE SEGURIDAD - JOHN DEERE,125 PA3919,C,Ubicaciones físicas / BD1 / Existencias,1.0
14351,34350,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00221125,DAC221 FILTRO AIRE CABINA - JOHN DEERE,125 PA3929,C,Ubicaciones físicas / BD1 / Existencias,3.0
14352,34351,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00222125,DAC222 FILTRO AIRE CABINA - CASE - INTERNATIONAL - NEW HOLLAND ,125 PA5396,C,Ubicaciones físicas / BD1 / Existencias,1.0
14353,34351,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00222125,DAC222 FILTRO AIRE CABINA - CASE - INTERNATIONAL - NEW HOLLAND ,125 PA5396,C,Ubicaciones físicas / BD9 / Existencias,2.0
14354,34352,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00223125,DAC223 FILTRO AIRE CABINA - CASE - NEW HOLLAND,125 PA5399,C,Ubicaciones físicas / BD1 / Existencias,1.0
14355,34352,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00223125,DAC223 FILTRO AIRE CABINA - CASE - NEW HOLLAND,125 PA5399,C,Ubicaciones físicas / BD9 / Existencias,12.0
14356,34353,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00224125,DAC224 FILTRO AIRE CABINA - JOHN DEERE - VOLVO - ZETOR,125 PA5580,C,Ubicaciones físicas / BD1 / Existencias,9.0
14357,34353,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00224125,DAC224 FILTRO AIRE CABINA - JOHN DEERE - VOLVO - ZETOR,125 PA5580,C,Ubicaciones físicas / BD9 / Existencias,8.0
14358,34353,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00224125,DAC224 FILTRO AIRE CABINA - JOHN DEERE - VOLVO - ZETOR,125 PA5580,C,Physical Locations / BD2 / Existencias,1.0
14359,34355,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00225125,DAC225 FILTRO AIRE CABINA - CATERPILLAR,125 PA5633,C,Ubicaciones físicas / BD1 / Existencias,1.0
14360,34356,Baldwin Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00226125,DAC226 FILTRO AIRE CABINA - JOHN DEERE,125 PA5689,C,Ubicaciones físicas / BD1 / Existencias,4.0
14361,34356,Baldwin Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00226125,DAC226 FILTRO AIRE CABINA - JOHN DEERE,125 PA5689,C,Ubicaciones físicas / BD9 / Existencias,4.0
14362,34356,Baldwin Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00226125,DAC226 FILTRO AIRE CABINA - JOHN DEERE,125 PA5689,C,Physical Locations / BD2 / Existencias,4.0
14363,34357,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00227125,DAC227 FILTRO AIRE CABINA - CASE - NEW HOLLAND,125 PA5710,C,Ubicaciones físicas / BD9 / Existencias,1.0
14364,34357,Baldwin Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAC00227125,DAC227 FILTRO AIRE CABINA - CASE - NEW HOLLAND,125 PA5710,C,Ubicaciones físicas / BD1 / Existencias,1.0
14365,34358,Baldwin Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BCE01013125,G1013 FILTRO COMBUSTIBLE - CASE - NEW HOLLAND - IVECO,125 PF46003,C,Ubicaciones físicas / BD9 / Existencias,8.0
14366,34359,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE01014125,G1014 FILTRO HIDRAULICO - VOLVO,125 PT9435MPG,C,Physical Locations / BD3 / Existencias,2.0
14367,34359,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE01014125,G1014 FILTRO HIDRAULICO - VOLVO,125 PT9435MPG,C,Ubicaciones físicas / BD1 / Existencias,9.0
14368,34360,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB08244125,DA8244 FILTRO AIRE - JOHN DEERE - AGCO - CASE,125 RS30008,C,Ubicaciones físicas / BD1 / Existencias,4.0
14369,34361,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB08245125,DA8245 FILTRO AIRE - CASE - JCB,125 RS30121,C,Ubicaciones físicas / BD1 / Existencias,3.0
14370,34362,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB09245125,DA9245 FILTRO AIRE SEGURIDAD - CASE - JCB,125 RS30120,C,Ubicaciones físicas / BD9 / Existencias,1.0
14371,34362,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB09245125,DA9245 FILTRO AIRE SEGURIDAD - CASE - JCB,125 RS30120,C,Ubicaciones físicas / BD1 / Existencias,1.0
14372,34363,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB08241125,DA8241 FILTRO AIRE - CASE - STEIGER,125 RS3720,C,Ubicaciones físicas / BD1 / Existencias,2.0
14373,34365,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB09174125,DA9174 FILTRO AIRE SEGURIDAD - JOHN DEERE ,125 RS4623,C,Ubicaciones físicas / BD1 / Existencias,2.0
14374,34366,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB08246125,DA8246 FILTRO AIRE- JOHN DEERE,125 RS5414,C,Ubicaciones físicas / BD1 / Existencias,1.0
14375,34367,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB09246125,DA9246 FILTRO AIRE SEGURIDAD - JOHN DEERE ,125 RS5415,C,Ubicaciones físicas / BD1 / Existencias,1.0
14376,34368,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB04873125,DA4873 FILTRO AIRE SEGURIDAD - MERCEDES - SCANIA,125 RS5676,C,Ubicaciones físicas / BD1 / Existencias,2.0
14377,34369,Baldwin Aire Elemento Radial,1435050712-COMPRAS FILTROS COMERCIALIZADO,BAB09247125,DA9247 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND,125 RS30226,C,Ubicaciones físicas / BD1 / Existencias,2.0
14378,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Ubicaciones físicas / BD1 / Existencias,31.0
14379,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Physical Locations / BD5 / Existencias,5.0
14380,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Ubicaciones físicas / BD6 / Existencias,1.0
14381,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Ubicaciones físicas / BD7 / Existencias,4.0
14382,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Ubicaciones físicas / BD9 / Existencias,1.0
14383,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Physical Locations / BD2 / Existencias,2.0
14384,34375,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18178025,DA8178UHE FILTRO AIRE ALTA EFICIENCIA - ATLAS COPCO -  SCANIA,025 DA8178UHE,C,Ubicaciones físicas / BD4 / Existencias,5.0
