,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,producto_costo_unitario
26674,SUCURSAL BARRANQUILLA,DAR03072025,2025.0,2025-09-09 00:00:00,37,0.0,0.004562,0.0,19588.21,0.0,51326.92
26675,SUCURSAL BUCARAMANGA,DAR03072025,2025.0,2025-09-09 00:00:00,37,1.0,0.723874,1.0,0.54,9.0,51326.92
26676,SUCURSAL CALI,DAR03072025,2025.0,2025-09-09 00:00:00,37,0.0,0.133434,0.0,0.86,12.0,51326.92
26677,SUCURSAL CALLE 6,DAR03072025,2025.0,2025-09-09 00:00:00,37,0.0,0.128849,0.0,1.13,12.0,51326.92
26678,SUCURSAL MEDELLIN,DAR03072025,2025.0,2025-09-09 00:00:00,37,0.0,0.01415,0.0,0.73,12.0,51326.92
26679,SUCURSAL NORTE,DAR03072025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,51326.92
26680,SUCURSAL VALLADOLID,DAR03072025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,51326.92
26681,PRINCIPAL COTA,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,50936.46
26682,SUCURSAL BARRANQUILLA,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.000147,0.0,546.36,0.0,50936.46
26683,SUCURSAL BUCARAMANGA,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.248101,0.0,0.5,6.0,50936.46
26684,SUCURSAL CALI,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.092319,0.0,0.59,6.0,50936.46
26685,SUCURSAL CALLE 6,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.04295,0.0,0.75,12.0,50936.46
26686,SUCURSAL MEDELLIN,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.080998,0.0,0.36,6.0,50936.46
26687,SUCURSAL NORTE,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,1.7e-05,0.0,69.03,0.0,50936.46
26688,SUCURSAL VALLADOLID,DAR03077025,2025.0,2025-09-09 00:00:00,37,0.0,0.009144,0.0,39263.06,0.0,50936.46
26689,PRINCIPAL COTA,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26690,SUCURSAL BARRANQUILLA,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26691,SUCURSAL BUCARAMANGA,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26692,SUCURSAL CALI,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26693,SUCURSAL CALLE 6,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26694,SUCURSAL MEDELLIN,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26695,SUCURSAL NORTE,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26696,SUCURSAL VALLADOLID,DAR03080025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14600.0
26697,0,DAR03112025,0.0,0,0,0.0,0.0,0.0,0.0,0.0,22300.0
26698,PRINCIPAL COTA,DAR03113025,2025.0,2025-09-09 00:00:00,37,1.0,0.200042,1.0,158.6,0.0,25398.04
26699,SUCURSAL BARRANQUILLA,DAR03113025,2025.0,2025-09-09 00:00:00,37,2.0,5.430557,8.0,0.4,6.230769230769231,25398.04
26700,SUCURSAL BUCARAMANGA,DAR03113025,2025.0,2025-09-09 00:00:00,37,1.0,3.028688,2.0,0.39,4.64516129032258,25398.04
26701,SUCURSAL CALI,DAR03113025,2025.0,2025-09-09 00:00:00,37,0.0,0.482272,0.0,0.72,10.285714285714285,25398.04
26702,SUCURSAL CALLE 6,DAR03113025,2025.0,2025-09-09 00:00:00,37,3.0,2.07661,4.0,0.24,2.4,25398.04
26703,SUCURSAL MEDELLIN,DAR03113025,2025.0,2025-09-09 00:00:00,37,1.0,1.226976,1.0,0.25,2.571428571428571,25398.04
26704,SUCURSAL NORTE,DAR03113025,2025.0,2025-09-09 00:00:00,37,0.0,0.2407,0.0,0.75,9.0,25398.04
26705,SUCURSAL VALLADOLID,DAR03113025,2025.0,2025-09-09 00:00:00,37,0.0,0.05585,0.0,0.77,12.0,25398.04
26706,PRINCIPAL COTA,DAR03114025,2025.0,2025-09-09 00:00:00,37,0.0,0.007442,0.0,28072.73,0.0,35975.28
26707,SUCURSAL BARRANQUILLA,DAR03114025,2025.0,2025-09-09 00:00:00,37,1.0,1.410948,1.0,0.61,8.4,35975.28
26708,SUCURSAL BUCARAMANGA,DAR03114025,2025.0,2025-09-09 00:00:00,37,1.0,0.759755,2.0,0.37,6.0,35975.28
26709,SUCURSAL CALI,DAR03114025,2025.0,2025-09-09 00:00:00,37,0.0,0.054641,0.0,0.48,8.0,35975.28
26710,SUCURSAL CALLE 6,DAR03114025,2025.0,2025-09-09 00:00:00,37,0.0,0.633861,0.0,0.29,5.333333333333333,35975.28
26711,SUCURSAL MEDELLIN,DAR03114025,2025.0,2025-09-09 00:00:00,37,1.0,0.657066,1.0,0.71,9.0,35975.28
26712,SUCURSAL NORTE,DAR03114025,2025.0,2025-09-09 00:00:00,37,0.0,0.047483,0.0,2.45,12.0,35975.28
26713,SUCURSAL VALLADOLID,DAR03114025,2025.0,2025-09-09 00:00:00,37,0.0,0.00461,0.0,19789.12,0.0,35975.28
26714,PRINCIPAL COTA,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33069.0
26715,SUCURSAL BARRANQUILLA,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33069.0
26716,SUCURSAL BUCARAMANGA,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.016662,0.0,0.86,12.0,33069.0
26717,SUCURSAL CALI,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.000411,0.0,1530.38,0.0,33069.0
26718,SUCURSAL CALLE 6,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.00099,0.0,4250.01,0.0,33069.0
26719,SUCURSAL MEDELLIN,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33069.0
26720,SUCURSAL NORTE,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33069.0
26721,SUCURSAL VALLADOLID,DAR03144025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33069.0
26722,PRINCIPAL COTA,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26723,SUCURSAL BARRANQUILLA,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26724,SUCURSAL BUCARAMANGA,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26725,SUCURSAL CALI,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26726,SUCURSAL CALLE 6,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26727,SUCURSAL MEDELLIN,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26728,SUCURSAL NORTE,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26729,SUCURSAL VALLADOLID,DAR03194025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25000.0
26730,PRINCIPAL COTA,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37574.74
26731,SUCURSAL BARRANQUILLA,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.1314,0.0,0.78,12.0,37574.74
26732,SUCURSAL BUCARAMANGA,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.75467,0.0,0.72,11.0,37574.74
26733,SUCURSAL CALI,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.006005,0.0,25784.02,0.0,37574.74
26734,SUCURSAL CALLE 6,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.17705,0.0,0.77,12.0,37574.74
26735,SUCURSAL MEDELLIN,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.063867,0.0,274248.01,0.0,37574.74
26736,SUCURSAL NORTE,DAR03196025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37574.74
26737,SUCURSAL VALLADOLID,DAR03196025,2025.0,2025-09-09 00:00:00,37,1.0,0.433554,2.0,0.81,12.0,37574.74
26738,PRINCIPAL COTA,DAR03241025,2025.0,2025-09-09 00:00:00,37,0.0,0.22176,0.0,0.92,12.0,24897.24
26739,SUCURSAL BARRANQUILLA,DAR03241025,2025.0,2025-09-09 00:00:00,37,0.0,0.725694,0.0,0.47,8.0,24897.24
26740,SUCURSAL BUCARAMANGA,DAR03241025,2025.0,2025-09-09 00:00:00,37,1.0,2.866712,12.0,0.45,7.199999999999999,24897.24
26741,SUCURSAL CALI,DAR03241025,2025.0,2025-09-09 00:00:00,37,0.0,0.025662,0.0,110196.28,0.0,24897.24
26742,SUCURSAL CALLE 6,DAR03241025,2025.0,2025-09-09 00:00:00,37,1.0,0.263731,1.0,0.67,12.0,24897.24
26743,SUCURSAL MEDELLIN,DAR03241025,2025.0,2025-09-09 00:00:00,37,1.0,0.566138,1.0,0.47,6.857142857142857,24897.24
26744,SUCURSAL NORTE,DAR03241025,2025.0,2025-09-09 00:00:00,37,0.0,0.094693,0.0,0.33,4.0,24897.24
26745,SUCURSAL VALLADOLID,DAR03241025,2025.0,2025-09-09 00:00:00,37,0.0,0.086543,0.0,0.73,12.0,24897.24
26746,PRINCIPAL COTA,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29260.9
26747,SUCURSAL BARRANQUILLA,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.615569,0.0,0.76,12.0,29260.9
26748,SUCURSAL BUCARAMANGA,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.140042,0.0,0.76,12.0,29260.9
26749,SUCURSAL CALI,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.000956,0.0,4104.23,0.0,29260.9
26750,SUCURSAL CALLE 6,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29260.9
26751,SUCURSAL MEDELLIN,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,1.8e-05,0.0,76.63,0.0,29260.9
26752,SUCURSAL NORTE,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.004503,0.0,19339.0,0.0,29260.9
26753,SUCURSAL VALLADOLID,DAR03258025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29260.9
26754,PRINCIPAL COTA,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26755,SUCURSAL BARRANQUILLA,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26756,SUCURSAL BUCARAMANGA,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26757,SUCURSAL CALI,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26758,SUCURSAL CALLE 6,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26759,SUCURSAL MEDELLIN,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26760,SUCURSAL NORTE,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26761,SUCURSAL VALLADOLID,DAR03274025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14861.0
26762,PRINCIPAL COTA,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26763,SUCURSAL BARRANQUILLA,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26764,SUCURSAL BUCARAMANGA,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26765,SUCURSAL CALI,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26766,SUCURSAL CALLE 6,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26767,SUCURSAL MEDELLIN,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26768,SUCURSAL NORTE,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26769,SUCURSAL VALLADOLID,DAR03277025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,38991.93
26770,PRINCIPAL COTA,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.004503,0.0,19339.0,0.0,33612.78
26771,SUCURSAL BARRANQUILLA,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.158431,0.0,0.62,6.0,33612.78
26772,SUCURSAL BUCARAMANGA,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33612.78
26773,SUCURSAL CALI,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33612.78
26774,SUCURSAL CALLE 6,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,1.5e-05,0.0,66.43,0.0,33612.78
26775,SUCURSAL MEDELLIN,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33612.78
26776,SUCURSAL NORTE,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33612.78
26777,SUCURSAL VALLADOLID,DAR03309025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33612.78
26778,PRINCIPAL COTA,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.076965,0.0,0.68,12.0,29795.42
26779,SUCURSAL BARRANQUILLA,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.09909,0.0,0.63,6.0,29795.42
26780,SUCURSAL BUCARAMANGA,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.01301,0.0,49297.76,0.0,29795.42
26781,SUCURSAL CALI,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.024296,0.0,104327.87,0.0,29795.42
26782,SUCURSAL CALLE 6,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.003778,0.0,16222.43,0.0,29795.42
26783,SUCURSAL MEDELLIN,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.000512,0.0,2197.58,0.0,29795.42
26784,SUCURSAL NORTE,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.073728,0.0,0.9,12.0,29795.42
26785,SUCURSAL VALLADOLID,DAR03349025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29795.42
26786,PRINCIPAL COTA,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26787,SUCURSAL BARRANQUILLA,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26788,SUCURSAL BUCARAMANGA,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26789,SUCURSAL CALI,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26790,SUCURSAL CALLE 6,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26791,SUCURSAL MEDELLIN,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26792,SUCURSAL NORTE,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26793,SUCURSAL VALLADOLID,DAR03353025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16383.63
26794,PRINCIPAL COTA,DAR03370025,2025.0,2025-09-09 00:00:00,37,1.0,0.24295,1.0,0.75,12.0,36952.55
26795,SUCURSAL BARRANQUILLA,DAR03370025,2025.0,2025-09-09 00:00:00,37,1.0,0.630946,1.0,0.73,12.0,36952.55
26796,SUCURSAL BUCARAMANGA,DAR03370025,2025.0,2025-09-09 00:00:00,37,1.0,2.147842,3.0,0.88,12.0,36952.55
26797,SUCURSAL CALI,DAR03370025,2025.0,2025-09-09 00:00:00,37,1.0,0.666626,2.0,0.86,12.0,36952.55
26798,SUCURSAL CALLE 6,DAR03370025,2025.0,2025-09-09 00:00:00,37,1.0,0.427422,1.0,0.57,6.0,36952.55
26799,SUCURSAL MEDELLIN,DAR03370025,2025.0,2025-09-09 00:00:00,37,0.0,4.032374,0.0,0.77,6.0,36952.55
26800,SUCURSAL NORTE,DAR03370025,2025.0,2025-09-09 00:00:00,37,0.0,0.030164,0.0,0.89,12.0,36952.55
26801,SUCURSAL VALLADOLID,DAR03370025,2025.0,2025-09-09 00:00:00,37,0.0,0.000945,0.0,4055.14,0.0,36952.55
26802,PRINCIPAL COTA,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40355.94
26803,SUCURSAL BARRANQUILLA,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.000358,0.0,1036.75,0.0,40355.94
26804,SUCURSAL BUCARAMANGA,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40355.94
26805,SUCURSAL CALI,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40355.94
26806,SUCURSAL CALLE 6,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40355.94
26807,SUCURSAL MEDELLIN,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.00489,0.0,20997.05,0.0,40355.94
26808,SUCURSAL NORTE,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40355.94
26809,SUCURSAL VALLADOLID,DAR03385025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40355.94
26810,PRINCIPAL COTA,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.001201,0.0,4239.28,0.0,36846.24
26811,SUCURSAL BARRANQUILLA,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.025089,0.0,107731.01,0.0,36846.24
26812,SUCURSAL BUCARAMANGA,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.167807,0.0,0.77,12.0,36846.24
26813,SUCURSAL CALI,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.019442,0.0,83486.96,0.0,36846.24
26814,SUCURSAL CALLE 6,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.083886,0.0,0.84,12.0,36846.24
26815,SUCURSAL MEDELLIN,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.000484,0.0,2075.97,0.0,36846.24
26816,SUCURSAL NORTE,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36846.24
26817,SUCURSAL VALLADOLID,DAR03413025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36846.24
26818,PRINCIPAL COTA,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25383.79
26819,SUCURSAL BARRANQUILLA,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.011276,0.0,48421.62,0.0,25383.79
26820,SUCURSAL BUCARAMANGA,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.128101,0.0,0.84,12.0,25383.79
26821,SUCURSAL CALI,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.230491,0.0,0.79,6.0,25383.79
26822,SUCURSAL CALLE 6,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.000158,0.0,680.4,0.0,25383.79
26823,SUCURSAL MEDELLIN,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.1024,0.0,0.9,12.0,25383.79
26824,SUCURSAL NORTE,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25383.79
26825,SUCURSAL VALLADOLID,DAR03430025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25383.79
26826,PRINCIPAL COTA,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,39279.01
26827,SUCURSAL BARRANQUILLA,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.00577,0.0,24779.53,0.0,39279.01
26828,SUCURSAL BUCARAMANGA,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.001847,0.0,7933.15,0.0,39279.01
26829,SUCURSAL CALI,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,39279.01
26830,SUCURSAL CALLE 6,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.042981,0.0,0.75,12.0,39279.01
26831,SUCURSAL MEDELLIN,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.000114,0.0,490.76,0.0,39279.01
26832,SUCURSAL NORTE,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,39279.01
26833,SUCURSAL VALLADOLID,DAR03444025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,39279.01
26834,PRINCIPAL COTA,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26835,SUCURSAL BARRANQUILLA,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26836,SUCURSAL BUCARAMANGA,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26837,SUCURSAL CALI,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26838,SUCURSAL CALLE 6,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26839,SUCURSAL MEDELLIN,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26840,SUCURSAL NORTE,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26841,SUCURSAL VALLADOLID,DAR03478025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4323.38
26842,PRINCIPAL COTA,DAR03485025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26466.7
26843,SUCURSAL BARRANQUILLA,DAR03485025,2025.0,2025-09-09 00:00:00,37,0.0,0.018014,0.0,77354.61,0.0,26466.7
26844,SUCURSAL BUCARAMANGA,DAR03485025,2025.0,2025-09-09 00:00:00,37,1.0,0.7024,3.0,0.9,12.0,26466.7
26845,SUCURSAL CALI,DAR03485025,2025.0,2025-09-09 00:00:00,37,0.0,0.018703,0.0,80314.69,0.0,26466.7
26846,SUCURSAL CALLE 6,DAR03485025,2025.0,2025-09-09 00:00:00,37,0.0,0.025426,0.0,0.79,12.0,26466.7
26847,SUCURSAL MEDELLIN,DAR03485025,2025.0,2025-09-09 00:00:00,37,1.0,0.676726,1.0,0.5,5.142857142857142,26466.7
26848,SUCURSAL NORTE,DAR03485025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26466.7
26849,SUCURSAL VALLADOLID,DAR03485025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26466.7
26850,PRINCIPAL COTA,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26851,SUCURSAL BARRANQUILLA,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26852,SUCURSAL BUCARAMANGA,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26853,SUCURSAL CALI,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26854,SUCURSAL CALLE 6,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26855,SUCURSAL MEDELLIN,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26856,SUCURSAL NORTE,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26857,SUCURSAL VALLADOLID,DAR03593025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26744.5
26858,PRINCIPAL COTA,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49931.29
26859,SUCURSAL BARRANQUILLA,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.177936,0.0,0.76,12.0,49931.29
26860,SUCURSAL BUCARAMANGA,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.074737,0.0,0.74,12.0,49931.29
26861,SUCURSAL CALI,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.030878,0.0,0.8,12.0,49931.29
26862,SUCURSAL CALLE 6,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.0137,0.0,58828.55,0.0,49931.29
26863,SUCURSAL MEDELLIN,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.206872,0.0,8.09,12.0,49931.29
26864,SUCURSAL NORTE,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,2.7e-05,0.0,117.51,0.0,49931.29
26865,SUCURSAL VALLADOLID,DAR03636025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49931.29
26866,PRINCIPAL COTA,DAR03750025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40350.19
26867,SUCURSAL BARRANQUILLA,DAR03750025,2025.0,2025-09-09 00:00:00,37,1.0,0.70621,1.0,0.3,3.4285714285714284,40350.19
26868,SUCURSAL BUCARAMANGA,DAR03750025,2025.0,2025-09-09 00:00:00,37,0.0,0.996612,0.0,0.48,7.428571428571429,40350.19
26869,SUCURSAL CALI,DAR03750025,2025.0,2025-09-09 00:00:00,37,0.0,1.4e-05,0.0,61.68,0.0,40350.19
26870,SUCURSAL CALLE 6,DAR03750025,2025.0,2025-09-09 00:00:00,37,0.0,0.113558,0.0,0.76,12.0,40350.19
26871,SUCURSAL MEDELLIN,DAR03750025,2025.0,2025-09-09 00:00:00,37,1.0,3.978568,15.0,0.6,9.91304347826087,40350.19
26872,SUCURSAL NORTE,DAR03750025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40350.19
